movie_id,title,tags
1635,The Island,"in 2019, lincoln six-echo is a resid of a seemingli ""utopian"" but contain facility. like all of the inhabit of thi carefully-control environment, lincoln hope to be chosen to go to the island — reportedli the last uncontamin locat on the planet. but lincoln soon discov that everyth about hi exist is a lie. action thriller sciencefict adventur clone transplant loveofone'slif dystopia genet freedom escap clone plagu ewanmcgregor scarlettjohansson djimonhouns michaelbay"
20662,Robin Hood,"when soldier robin happen upon the die robert of loxley, he promis to return the man' sword to hi famili in nottingham. there, he assum robert' identity; romanc hi widow, marion; and draw the ire of the town' sheriff and king john' henchman, godfrey. action adventur robinhood archer knight sherwoodforest bowandarrow middleag mediev kingofengland russellcrow cateblanchett maxvonsydow ridleyscott"
136795,The Heat,"uptight and straight-laced, fbi special agent sarah ashburn is a method investig with a reput for excellence--and hyper-arrogance. shannon mullins, one of boston p.d.' ""finest,"" is foul-mouth and ha a veri short fuse, and use her gut instinct and street smart to catch the most elus criminals. neither ha ever had a partner, or a friend for that matter. when these two wildli incompat law offic join forc to bring down a ruthless drug lord, they becom the last thing anyon expected: buddies. action comedi crime boston fbi buddycomedi sandrabullock melissamccarthi demiánbichir paulfeig"
241239,A Most Violent Year,"a thriller set in new york citi dure the winter of 1981, statist one of the most violent year in the city' history, and center on a the live of an immigr and hi famili tri to expand their busi and capit on opportun as the rampant violence, decay, and corrupt of the day drag them in and threaten to destroy all they have built. crime drama thriller corrupt capit winter americandream immigr businesseth truck oil lawyer newyorkc loanshark coat tunnel 1980 husbandwiferelationship truckhijack bankloan oscarisaac jessicachastain albertbrook j.c.chandor"
244267,I Origins,"i origin follow a molecular biologist studi the evolut of the human eye. he find hi work permeat hi life after a brief encount with an exot young woman who slip away from him. as hi research continu year later with hi lab partner, they make a stun scientif discoveri that ha far reach implic and complic both hi scientif and and spiritu beliefs. travel half way around the world, he risk everyth he ha ever known to valid hi theory. sciencefict drama independentfilm eye molecularbiologist michaelpitt britmarl astridbergès-frisbey mikecahil"
9334,The Scorpion King,"in ancient egypt, peasant mathayu is hire to exact reveng on the power memnon and the sorceress cassandra, who are readi to overtak balthazar' village. amid betrayals, thieves, abduct and more, mathayu strive to bring justic to hi complic world. action fantasi adventur egypt templ dwaynejohnson kellyhu michaelclarkeduncan chuckrussel"
12113,Body of Lies,"the cia’ hunt is on for the mastermind of a wave of terrorist attacks. roger ferri is the agency’ man on the ground, move from place to place, scrambl to stay ahead of ever-shift events. an eye in the sky – a satellit link – watch ferris. at the other end of that real-tim link is the cia’ ed hoffman, strateg event from thousand of mile away. and as ferri near the target, he discov trust can be just as danger as it is necessari for survival. action drama thriller terror falselyaccus basedonnovel dyinganddeath jordan dubai intelligenceag beat leonardodicaprio russellcrow markstrong ridleyscott"
24420,The Time Traveler's Wife,"due to a genet disorder, handsom librarian henri detambl involuntarili zip through time, appear at variou moment in the life of hi true love, the beauti artist clare abshire. drama romanc fantasi chicago sex basedonnovel nuditi diari futur time timetravel marriag love romanc travel tragiclov relationship timetravel complic ericbana rachelmcadam michellenolden robertschwentk"
8078,Alien: Resurrection,"two hundr year after lt. ripley died, a group of scientist clone her, hope to breed the ultim weapon. but the new ripley is full of surpris … as are the new aliens. ripley must team with a band of smuggler to keep the creatur from reach earth. sciencefict horror action android mercenari dystopia sequel alien betray impal clone scientist flamethrow disembowel smuggler genemanipul maninwheelchair breed geneticengin regener xenomorph alienqueen explosivedecompress swimmingunderwat sigourneyweav winonaryd braddourif jean-pierrejeunet"
33,Unforgiven,"william munni is a retired, once-ruthless killer turn gentl widow and hog farmer. to help support hi two motherless children, he accept one last bounty-hunt mission to find the men who brutal a prostitute. join by hi former partner and a cocki greenhorn, he take on a corrupt sheriff. western prostitut sheriff bounti regret rightandjustic reveng mutil onelastjob reput englishman clinteastwood genehackman morganfreeman clinteastwood"
7485,Shooter,"a marksman live in exil is coax back into action after learn of a plot to kill the president. ultim double-cross and frame for the attempt, he goe on the run to track the real killer and find out who exactli set him up, and why. action drama mysteri thriller crime corrupt sniper senat conspiracyofmurd childless rifl sniperrifl fbiagent markwahlberg michaelpeña dannyglov antoinefuqua"
9358,Final Destination 2,"when kimberli ha a violent premonit of a highway pileup she block the freeway, keep a few other meant to die, safe...or are they? the survivor mysteri start die and it' up to kimberli to stop it befor she' next. horror mysteri ambul premonit hospit alilart a.j.cook michaelland davidr.elli"
285783,The Walk,the stori of french high-wir artist philipp petit' attempt to cross the twin tower of the world trade center in 1974. adventur drama thriller 1970 skyscrap basedontruestori tightrop plan worldtradecent josephgordon-levitt benkingsley charlottelebon robertzemecki
41216,Legend of the Guardians: The Owls of Ga'Hoole,"soren, a young barn owl, is kidnap by owl of st. aggie's, ostens an orphanage, where owlet are brainwash into becom soldiers. he and hi new friend escap to the island of ga'hoole, to assist it noble, wise owl who fight the armi be creat by the wick ruler of st. aggie's. the film is base on the first three book in the series. anim adventur famili fantasi owl emilybarclay abbiecornish essiedavi zacksnyd"
9836,Happy Feet,"into the world of the emperor penguins, who find their soul mate through song, a penguin is born who cannot sing. but he can tap danc someth fierce! anim comedi ocean fish zoo penguin tapdanc love crush snow anthropomorph sing antarctica famili duringcreditssting elijahwood robinwilliam brittanymurphi georgemil"
329833,Zoolander 2,derek and hansel are model again when an oppos compani attempt to take them out from the business. comedi stupid sequel fashion malemodel fashionmodel model benstil owenwilson willferrel benstil
39254,Real Steel,"in the near-future, charli kenton is a washed-up fighter who retir from the ring when robot took over the sport. after charlie' robot is trashed, he reluctantli team up with hi estrang son max to rebuild and train an unlik contender. action sciencefict drama fathersonrelationship fight sport robot prizefight fathersonreunion robotfight hughjackman dakotagoyo evangelinelilli shawnlevi"
8054,The Imaginarium of Doctor Parnassus,a travel theater compani give it audienc much more than they were expecting. adventur fantasi mysteri circu immort elderli aftercreditssting duringcreditssting christopherplumm heathledg johnnydepp terrygilliam
2907,The Addams Family,"uncl fester ha been miss for 25 years. an evil doctor find out and introduc a fake fester in an attempt to get the adam family' money. the youngest daughter ha some doubt about the new uncl fester, but the fake uncl adapt veri well to the strang family. can the doctor carri out her evil plan and take over the adam family' fortune? horror comedi fantasi deadwish vampir blackhumor uncl eccentr werewolf macabr loanshark account raúljuliá anjelicahuston christopherlloyd barrysonnenfeld"
8810,Mad Max 2: The Road Warrior,"max rockatanski return as the heroic loner who drive the dusti road of a postapocalypt australian outback in an unend search for gasoline. array against him and the other scraggli defend of a fuel-depot encamp are the bizarr warrior command by the charismat lord humungus, a violent leader whose scrupl are as barren as the surround landscape. adventur action thriller sciencefict explos boomerang pilot chase post-apocalypt dystopia deal survivor feralchild australia commun ex-cop truck sequel independentfilm oil wasteland gangrap violenc dog desol oilrefineri disfigurementmask musicbox oiltank wander ozploit motorcyclegang melgibson brucesp michaelpreston georgemil"
5876,The Mist,"after a violent storm, a dens cloud of mist envelop a small main town, trap artist david drayton and hi five-year-old son in a local groceri store with other people. they soon discov that the mist conceal deadli horror that threaten their lives, and worse, their sanity. sciencefict horror thriller fathersonrelationship monster supermarket fight artist fog bibl spider survivor faith prayer bloodsplatt gore giantmonst blood anger thunderstorm thomasjan marciagayharden laurieholden frankdarabont"
193756,Lone Survivor,"base on the fail june 28, 2005 mission ""oper red wing."" four member of seal team 10, were task with the mission to captur or kill notori taliban leader, ahmad shah. onli one member of the team survived. action drama thriller war war surviv navys militari dangerousmiss markwahlberg taylorkitsch emilehirsch peterberg"
508,Love Actually,follow seemingli unrel peopl as their live begin to intertwin while they fall in – and out – of love. affect languish and develop as christma draw near. comedi romanc drama londonengland malenud femalenud loveatfirstsight usapresid marseil offic christmasparti marriagepropos barsandrestaur pressconfer languagebarri primeminist rockstar tvshow metaldetector waronterror schoolperform multiplestorylin keiraknightley heikemakatsch emmathompson richardcurti
37686,Super 8,"in 1979 ohio, sever youngster are make a zombi movi with a super-8 camera. in the midst of filming, the friend wit a horrifi train derail and are lucki to escap with their lives. they soon discov that the catastroph wa no accident, as a seri of unexplain event and disappear soon follows. deputi jackson lamb, the father of one of the kids, search for the terrifi truth behind the crash. thriller sciencefict mysteri 1970 secret alien traincrash pistol firecrack duringcreditssting joelcourtney ellefan rileygriffith j.j.abram"
10501,The Road to El Dorado,"after a fail swindle, two con-men end up with a map to el dorado, the fabl ""citi of gold,"" and an unintend trip to the new world. much to their surprise, the map doe lead the pair to the mythic city, where the startl inhabit promptli begin to worship them as gods. the onli question is, do they take the worship nativ for all they'r worth, or is there a bit more to el dorado than riches? adventur anim comedi famili gold hors swordfight kennethbranagh kevinklin rosieperez donmichaelpaul"
50546,Just Go with It,"a plastic surgeon, romanc a much younger schoolteacher, enlist hi loyal assist to pretend to be hi soon to be ex-wife, in order to cover up a careless lie. when more lie backfire, the assistant' kid becom involved, and everyon head off for a weekend in hawaii that will chang all their lives. romanc comedi beach fictitiousmarriag blackmail plasticsurgeri marriag love beautifulwoman kidsandfamili adamsandl jenniferaniston nicolekidman dennisdugan"
8619,Master and Commander: The Far Side of the World,"after an abrupt and violent encount with a french warship inflict sever damag upon hi ship, a captain of the british royal navi begin a chase over two ocean to captur or destroy the enemy, though he must weigh hi commit to duti and feroci pursuit of glori against the safeti of hi devot crew, includ the ship' thought surgeon, hi best friend. adventur naturalist frigat selfsurgeri seabattl weevil russellcrow paulbettani jamesd'arci peterweir"
1491,The Illusionist,"with hi eye on a love aristocrat, a gift illusionist name eisenheim use hi power to win her away from her betrothed, a crown prince. but eisenheim' scheme creat tumult within the monarchi and ignit the suspicion of a dog inspector. fantasi drama thriller romanc magic princess love rivalri viennaaustria crownprinc duchess supernaturalpow childhoodsweetheart vienna edwardnorton jessicabiel paulgiamatti neilburg"
228165,The SpongeBob Movie: Sponge Out of Water,"burger beard is a pirat who is in search of the final page of a magic book that make ani evil plan he write in it come true, which happen to be the krabbi patti secret formula. when the entir citi of bikini bottom is put in danger, spongebob, patrick, mr. krabs, squidward, sandy, and plankton need to go on a quest that take them to the surface. in order to get back the recip and save their city, the gang must retriev the book and transform themselv into superheroes. anim adventur comedi famili ocean sea star water comedi spong spongebob liveactionandanim tomkenni billfagerbakk rodgerbumpass paultibbitt"
186,Lucky Number Slevin,"slevin is mistakenli put in the middl of a person war between the city’ biggest crimin bosses. under constant watch, slevin must tri not to get kill by an infam assassin and come up with an idea of how to get out of hi current dilemma. a film with mani twist and turns. drama thriller crime mysteri assassin assassin ident sniper mistakeinperson jew gangsterboss gamblingdebt boss murder sniperrifl fbiagent horserac gambler slevin caso hoodlum blackmen joshhartnett brucewilli lucyliu paulmcguigan"
4258,Scary Movie 5,"home with their newly-form family, happi parent dan and jodi are haunt by sinister, paranorm activities. determin to expel the insidi force, they instal secur camera and discov their famili is be stalk by an evil dead demon. comedi sequel parodi spoof aftercreditssting duringcreditssting simonrex ashleytisdal charliesheen malcolmd.le"
9705,Swordfish,"rogu agent gabriel shear is determin to get hi mitt on $9 billion stash in a secret drug enforc administr account. he want the cash to fight terrorism, but lack the comput skill necessari to hack into the govern mainframe. enter stanley jobson, a n'er-do-wel encrypt expert who can log into anything. action crime thriller femalenud hacker terror violenc ex-con wire losangelesinternationalairport(lax) misdirect aftercreditssting johntravolta hughjackman halleberri dominicsena"
23169,Remember Me,"still reel from a heartbreak famili event and hi parents' subsequ divorce, tyler hawkin discov a fresh leas on life when he meet alli craig, a gregari beauti who wit her mother' death. but as the coupl draw closer, the fallout from their separ tragedi jeopard their love. drama romanc newyork fathersonrelationship griev romanticdrama youngadult collegestud 21stcenturi robertpattinson emiliederavin piercebrosnan allencoult"
59108,Tower Heist,"a luxuri condo manag lead a staff of worker to seek payback on the wall street swindler who defraud them. with onli day until the billionair get away with the perfect crime, the unlik crew of amateur thiev enlist the help of petti crook slide to steal the $20 million they’r sure is hidden in the penthouse. action comedi skyscrap thanksgiv billionair parad fbiagent apart highris femaleag ponzischem emptysaf capercomedi plan safecrack recruit heistmovi deceit lobbi benstil eddiemurphi caseyaffleck brettratn"
116711,Epic,a teenag find herself transport to a deep forest set where a battl between the forc of good and the forc of evil is take place. she band togeth with a rag-tag group charact in order to save their world -- and ours. anim adventur famili fantasi fantasi miniaturepeopl joshhutcherson amandaseyfri colinfarrel chriswedg
11679,xXx: State of the Union,"ice cube star as dariu stone, a thrill-seek troublemak whose crimin record and extrem sport obsess make him the perfect candid to be the newest xxx agent. he must save the u.s. govern from a deadli conspiraci led by five-star gener and secretari of defens georg deckert (play by willem dafoe). action adventur crime drama mysteri thriller washingtond.c. helicopt usapresid gener coupd'etat militaryprison coup agent insurg secretaryofdefens potu icecub samuell.jackson willemdafo leetamahori"
9476,A Knight's Tale,"william thatcher, a peasant, is sent to apprentic with a knight name hector as a young boy. urg by hi father to ""chang hi stars"", he assum sir hector' place in a tournament when hector die in the middl of it. he wins. with the other apprentices, he train and assum the titl of sir ulrich von lichtenstein. adventur drama romanc action poetri knight tournament duel tortur writer impostor church game joust aftercreditssting heathledg rufussewel shannynsossamon brianhelgeland"
19959,Surrogates,"set in a futurist world where human live in isol and interact through surrog robots, a cop is forc to leav hi home for the first time in year in order to investig the murder of others' surrogates. action sciencefict thriller clone dystopia brucewilli radhamitchel rosamundpik jonathanmostow"
41513,The Smurfs,"when the evil wizard gargamel chase the tini blue smurf out of their village, they tumbl from their magic world and into our -- in fact, smack dab in the middl of central park. just three appl high and stuck in the big apple, the smurf must find a way to get back to their villag befor gargamel track them down. anim famili adventur comedi fantasi moon magic basedoncomicbook anim goodvsevil smurf blue vortex mischief catandmous duringcreditssting hankazaria neilpatrickharri jaymamay rajagosnel"
52451,The Three Musketeers,the hot-head young d'artagnan along with three former legendari but now down on their luck musket must unit and defeat a beauti doubl agent and her villain employ from seiz the french throne and engulf europ in war. adventur action thriller numberintitl historicalfict musket 17thcenturi 3d millajovovich orlandobloom loganlerman paulw.s.anderson
4256,Scary Movie 3,"in the third instal of the scari movi franchise, news anchorwoman cindi campbel ha to investig mysteri crop circl and kill video tapes, and help the presid stop an alien invas in the process. comedi horrorspoof pamelaanderson jennymccarthi marnyeng davidzuck"
4348,Pride & Prejudice,"pride & prejudic is a humor stori of love and life among english gentil dure the georgian era. mr. bennet is an english gentleman live in hertfordshir with hi overbear wife and five daughters. if mr. bennet die their hous will be inherit by a distant cousin whom they have never met, so the family' futur happi and secur is depend on the daughter make good marriages. drama romanc bachelor beauti prejudic suitor perioddrama georgian pride 18thcenturi oppositesattract keiraknightley matthewmacfadyen rosamundpik joewright"
9355,Mad Max Beyond Thunderdome,"mad max becom a pawn in a decad oasi of a technolog society, and when exiled, becom the deliver of a coloni of children. action adventur sciencefict arena sandstorm dystopia oasi sequel postnuclear ozploit melgibson tinaturn brucesp georgemil"
872,Singin' in the Rain,"in 1927 hollywood, don lockwood and lina lamont are a famou on-screen romant pair in silent movies, but lina mistak the on-screen romanc for real love. when their latest film is transform into a musical, don ha the perfect voic for the songs, but strident voic face the studio to dub her voice. aspir actress, kathi selden is brought in and, while she is work on the movie, don fall in love with her. comedi music romanc fan morn music talki partner movieinmovi broadway audienc chorusgirl dictioncoach pearlnecklac flapper genekelli donaldo'connor debbiereynold stanleydonen"
195589,Neighbors,a coupl with a newborn babi face unexpect difficulti after they are forc to live next to a fratern house. comedi alcohol babi parti famili fratern fraternityhous neighborneighborrelationship bathroomhumor sethrogen zacefron rosebyrn nicholasstol
3034,Young Frankenstein,"a young neurosurgeon inherit the castl of hi grandfather, the famou dr. victor von frankenstein. in the castl he find a funni hunchback, a pretti lab assist and the elderli housekeeper. young frankenstein believ that the work of hi grandfath wa delusional, but when he discov the book where the mad doctor describ hi reanim experiment, he suddenli chang hi mind. comedi sciencefict experi castl assist bride frankenstein laboratori madscientist mobster spoof horrorspoof scientist frankenstein'smonst genewild peterboyl martyfeldman melbrook"
2770,American Pie 2,"the whole gang are back and as close as ever. they decid to get even closer by spend the summer togeth at a beach house. they decid to hold the biggest parti ever to be seen, even if the prepar doesn't alway go to plan. especi when stifler, finch and jim becom more close to each other than they ever want to be and when jim mistak super glue for lubricant... comedi romanc sex parti summer beachhous groupoffriend grossoutcomedi tantra mistakenforaspecialeducationstud superglu sexcomedi jasonbigg thomasiannichola chrisklein j.b.roger"
10625,Mean Girls,"cadi heron is a hit with the plastics, the a-list girl cliqu at her new school, until she make the mistak of fall for aaron samuels, the ex-boyfriend of alpha plastic regina george. comedi femalefriendship highschool fishoutofwat bestfriend teenag popular gossip teencomedi highschoolrivalri newgirlatschool lindsaylohan rachelmcadam timmeadow markwat"
9772,Air Force One,"russian terrorist conspir to hijack the aircraft with the presid and hi famili on board. the command in chief find himself face an imposs predicament: give in to the terrorist and sacrific hi family, or risk everyth to uphold hi principl - and the integr of the nation. action thriller prison corrupt journalist whitehous hostag ultimatum hostage-tak airforceon aerialcombat conspiraci gunfight fighterplan secretservic americanpresid handtohandcombat negoti politicalprison airplanehijack harrisonford garyoldman glennclos wolfgangpetersen"
9297,Monster House,"monster under the bed are scari enough, but what happen when an entir hous is out to get you? three teen aim to find out when they go up against a decrepit neighbor home and unlock it frighten secrets. anim comedi famili fantasi monster secret toy children neighbor mission child ryannewman stevebuscemi mitchelmusso gilkenan"
7518,Over the Hedge,"a scheme raccoon fool a mismatch famili of forest creatur into help him repay a debt of food, by invad the new suburban sprawl that pop up while they were hibern – and learn a lesson about famili himself. comedi anim famili squirrel eatinganddrink vorort garden grizzlybear entrap suburbianidyl garbag forest turtl hidinginagarbagecontain skunk racoon anim brucewilli garryshandl stevecarel kareykirkpatrick"
86829,Inside Llewyn Davis,"in greenwich villag in the earli 1960s, gift but volatil folk musician llewyn davi struggl with money, relationships, and hi uncertain futur follow the suicid of hi sing partner. drama music folkmus perform aspiringsing newyorkc record merchantmarin 1960 oscarisaac careymulligan justintimberlak joelcoen"
72976,Lincoln,"a reveal drama that focus on the 16th president' tumultu final month in office. in a nation divid by war and the strong wind of change, lincoln pursu a cours of action design to end the war, unit the countri and abolish slavery. with the moral courag and fierc determin to succeed, hi choic dure thi critic moment will chang the fate of gener to come. histori drama usapresid speech battlefield familyconflict mourn americancivilwar culturalconflict basedontrueev battleofgettysburg secess presidentialcabinet gettysburgaddress conflagr ethicaldilemma emancip abrahamlincoln danielday-lewi sallyfield davidstrathairn stevenspielberg"
257091,Get Hard,"when obscen rich hedge-fund manag jame is convict of fraud and sentenc to a stretch in san quentin, the judg give him one month to get hi affair in order. know that he won't surviv more than a few minut in prison on hi own, jame desper turn to darnell-- a black businessman who' never even had a park ticket -- for help. as darnel put jame through the wringer, both learn that they were wrong about mani things, includ each other. comedi prison train frame embezzl willferrel kevinhart alisonbri etancohen"
18240,The Proposal,"when she learn she' in danger of lose her visa statu and be deported, overbear book editor margaret tate forc her put-upon assistant, andrew paxton, to marri her. comedi romanc drama fictitiousmarriag deport immigrationlaw romanticcomedi alaska nakedscen co-work humili bookeditor fakeboyfriend duringcreditssting womandirector pretendrelationship sandrabullock ryanreynold marysteenburgen annefletch"
609,Poltergeist,"steve freel live with hi wife, diane, and their three children, dana, robbie, and carol anne, in southern california where he sell hous for the compani that built the neighborhood. it start with just a few odd occurrences, such as broken dish and furnitur move around by itself. however, when he realiz that someth truli evil haunt hi home, steve call in a team of parapsychologist led by dr. lesh to help befor it' too late. horror medium ghostbust poltergeist hauntedhous dyinganddeath familyrelationship goodvsevil paranormalphenomena powerofgood parent-childbond haunt craigt.nelson jobethwilliam beatricestraight tobehoop"
8273,American Wedding,"with high school a distant memory, jim and michel are get marri -- and in a hurry, sinc jim' grandmoth is sick and want to see him walk down the aisl -- prompt stifler to throw the ultim bachelor party. and jim' dad is reliabl as ever, dole out advic no one want to hear. comedi romanc handcuff sistersisterrelationship spanner blowjob stagnight wed jasonbigg alysonhannigan seannwilliamscott jessedylan"
62215,Melancholia,two sister find their alreadi strain relationship challeng as a mysteri new planet threaten to collid with earth. drama sciencefict weddingrecept poweroutag destructionofplanet weddingtoast kirstendunst charlottegainsbourg kiefersutherland larsvontri
943,Lethal Weapon 3,"archetyp buddi cop rigg and murtaugh are back for anoth round of high-stak action, thi time set their collect sight on bring down a former lo angel polic lieuten turn black market weapon dealer. lorna cole join as the beauti yet hardnos intern affair sergeant who catch riggs' eye. adventur action comedi thriller crime rookiecop dogbiscuit shootingpractic sittingonatoilet judothrow policepsychologist buddycop firingrang aftercreditssting melgibson dannyglov joepesci richarddonn"
15512,Monsters vs Aliens,"when susan murphi is unwittingli clobber by a meteor full of outer space gunk on her wed day, she mysteri grow to 49-feet-11-inches. the militari jump into action and captur susan, secret her away to a covert govern compound. she is renam ginormica and place in confin with a ragtag group of monsters... anim famili adventur sciencefict alien giantrobot duringcreditssting sethrogen reesewitherspoon hughlauri conradvernon"
816,Austin Powers: International Man of Mystery,"as a swingin' fashion photograph by day and a groovi british superag by night, austin power is the '60s' most shagadel spy, baby! but can he stop megalomaniac dr. evil after the bald villain freez himself and unthaw in the '90s? with the help of sexi sidekick vanessa kensington, he just might. sciencefict comedi crime android undercov missil grouptherapi airplan dancingscen timetravel penthouseapart judo trapdoor clown telescop swing jamesbondspoof swinging60 aftercreditssting duringcreditssting mikemy elizabethhurley michaelyork jayroach"
41439,Saw: The Final Chapter,"as a deadli battl rage over jigsaw' brutal legacy, a group of jigsaw survivor gather to seek the support of self-help guru and fellow survivor bobbi dagen, a man whose own dark secret unleash a new wave of terror. horror crime survivor violenc selfhelpguru tricycl prostheticarm pigmask 3d tobinbel costasmandylor betsyrussel kevingreutert"
2300,Space Jam,"in a desper attempt to win a basketbal match and earn their freedom, the looney tune seek the aid of retir basketbal champion, michael jordan. anim comedi drama famili fantasi sport basketbal doctor basketballteam basketballgam refere basketballcourt tweetybird speedygonzal cartoonchicken sylvesterthecat cartoonrealitycrossov basketballhoop cartoonskunk michaeljordan wayneknight billywest joepytka"
297,Meet Joe Black,"when the grim reaper come to collect the soul of megamogul bill parrish, he arriv with a proposition: host him for a ""vacation"" among the live in trade for a few more day of existence. parrish agrees, and use the pseudonym joe black, death begin take part in parrish' daili agenda and fall in love with the man' daughter. yet when black' holiday is over, so is parrish' life. fantasi drama mysteri lifeanddeath loveatfirstsight brokenengag firework religionandsupernatur teenagecrush fate doctor millionair bradpitt anthonyhopkin claireforlani martinbrest"
77930,Magic Mike,"mike, an experienc stripper, take a younger perform call the kid under hi wing and school him in the art of partying, pick up women, and make easi money. drama comedi danc florida stripclub malestripp novic channingtatum matthewmcconaughey alexpettyf stevensoderbergh"
703,Annie Hall,"in the citi of new york, comedian alvi singer fall in love with the ditsi anni hall. comedi drama romanc narrat neurosi comedian jobinterview love singer jewish breakingthefourthwal talkingtotheaudi volkswagenbeetl woodyallen dianekeaton tonyrobert woodyallen"
157547,Oculus,a woman tri to exoner her brother' murder convict by prove that the crime wa commit by a supernatur phenomenon. horror hallucin supernatur mirror skeptic ghost karengillan brentonthwait kateesackhoff mikeflanagan
5175,Rush Hour 2,"it' vacat time for carter as he find himself alongsid lee in hong kong wish for more excitement. while carter want to parti and meet the ladies, lee is out to track down a triad gang lord who may be respons for kill two men at the american embassy. thing get complic as the pair stumbl onto a counterfeit plot. the boy are soon up to their neck in fist fight and life-threaten situations. a trip back to the u.s. may provid the answer about the bombing, the counterfeiting, and the true allegi of sexi custom agent isabella. action comedi crime thriller duringcreditssting christuck jackiechan zhangziyi brettratn"
8467,Dumb and Dumber,"lloyd and harri are two men whose stupid is realli indescribable. when mary, a beauti woman, lose an import suitcas with money befor she leav for aspen, the two friend (who have found the suitcase) decid to return it to her. after some ""adventures"" they final get to aspen where, use the lost money they live it up and fight for mary' heart. comedi gasstat motel utah stupid pill prank cigarsmok violenc crimin firedfromthejob clumsi stepmotherstepdaughterrelationship sittingonatoilet aspencolorado parakeet defec scooter hotelsuit endangeredspeci foolish lax jimcarrey jeffdaniel laurenholli bobbyfarrelli"
77987,Only God Forgives,"julian, who run a thai box club as a front organ for hi family' drug smuggl operation, is forc by hi mother jenna to find and kill the individu respons for hi brother' recent death. drama thriller crime bangkok suicid arthous neo-noir drugtraffick verylittledialogu emascul ryangosl kristinscottthoma gordonbrown nicolaswindingrefn"
204082,Homefront,"phil broker is a former dea agent who ha gone through a crisi after hi action against a biker gang went horribl wrong and it cost the life of hi boss' son. he is recent widow and is left with a 9-years-old daughter,maddy. he decid to quit the turbul and demand life of thrill for maddy' sake and retir to a small town. hi daughter fight off a boy who wa bulli her at school and thi set in motion a round of event that end in hi direct confront with the local meth drug lord. hi past histori with the biker gang also enter the arena, make matter more complex. but he ha a mission in hi mind to protect hi daughter and he is readi to pay ani cost that it demands. action thriller basedonnovel drugdeal ex-cop ruralset undercovercop methamphetamin motorcyclegang drug revengemot fatherdaughterrelationship lousianabay jasonstatham jamesfranco izabelavidov garyfled"
198277,Begin Again,"gretta' celebr boyfriend break up with her after a long-term relationship, leav the singer to find success on her own. with the help of record producer, dan and hip-hop celebrity, troubl gum, gretta strive to fulfil her music ambitions. comedi music romanc drama markruffalo keiraknightley adamlevin johncarney"
1970,The Grudge,"american nurse, karen davi move to tokyo and encount a veng supernatur spirit known as the grudg that often possess it victims. when a seri of horrifi and mysteri death occur – with the spirit pass it curs onto each victim - karen must find away to break the spell befor she becom the spirit' next victim. horror mysteri thriller malenud nurs japanes hous remak curs oldwoman catatonia ghostchild remakeofjapanesefilm sarahmichellegellar jasonbehr cleaduval takashishimizu"
765,Evil Dead II,ash william and hi girlfriend linda find a log cabin in the wood with a voic record from an archeologist who had record himself recit ancient chant from “the book of the dead.” as they play the record an evil power is unleash take over linda’ body. horror comedi fantasi deer bloodsplatt taperecord chainsaw spirit violenc overthetop shotinthearm bookofthedead evildead eyebal necronomicon tarmac meatcleav shotthroughawal brucecampbel sarahberri danhick samraimi
58233,Johnny English Reborn,"the most promin head of state in the world begin gather for a confer that could have a major impact on global politics. when mi-7 receiv word that the chines premier ha becom the target of some high-pow killers, it fall on johnni english to save the day. arm with the latest high-tech weaponri and gadget that would make even jame bond jealous, the once-disgrac agent uncov evid of a massiv conspiraci involv some of the world' most power organisations, and vow to redeem hi tarnish reput by stop the killer befor they can strike. crime adventur action comedi thriller buddhistmonk cook primeminist kitchen secretag sequel mindcontrol jamesbondspoof incompet femaleboss klutz aftercreditssting assassinationattempt rowanatkinson dominicwest gilliananderson oliverpark"
2310,Beowulf,"6th-centuri scandinavian warrior, beowulf embark on a mission to slay the manlik ogr grendel, a descend of cain. adventur action anim denmark nordicmytholog lie prideandvan folkhero humanweak vike alien festivalhal sin royalti curs battl ancientworld adultanim motioncaptur raywinston angelinajoli anthonyhopkin robertzemecki"
27022,The Sorcerer's Apprentice,"balthazar blake is a master sorcer in modern-day manhattan tri to defend the citi from hi arch-nemesis, maxim horvath. balthazar can't do it alone, so he recruit dave stutler, a seemingli averag guy who demonstr hidden potential, as hi reluct protégé. the sorcer give hi unwil accomplic a crash cours in the art and scienc of magic, and together, these unlik partner work to stop the forc of darkness. fantasi adventur action comedi drama witch fire wolf fountain magic book castl water apprentic train merlin love mission sorcer dragon aftercreditssting apprendista morgana nicolascag jaybaruchel monicabellucci jonturteltaub"
69,Walk the Line,"a chronicl of countri music legend johnni cash' life, from hi earli day on an arkansa cotton farm to hi rise to fame with sun record in memphis, where he record alongsid elvi presley, jerri lee lewi and carl perkins. drama music romanc germani prison musicrecord adulteri countrymus guitar lossofbroth concert marriag singl accid 1960 joaquinphoenix reesewitherspoon ginnifergoodwin jamesmangold"
15092,Crank: High Voltage,chelio face a chines mobster who ha stolen hi nearli indestruct heart and replac it with a battery-pow ticker that requir regular jolt of electr to keep working. action thriller crime femalenud prostitut horserac heart stripclub electricshock godzilla sequel tourettesyndrom gang shootout publicsex cigarettesmok mansion electrocut footchas surgeri taser duringcreditssting flashback absurd ultraviol jasonstatham amysmart dwightyoakam briantaylor
